state_name,degree_type,college_name,early_salary,mid_salary,per_stem
Michigan,associates,St Clair County Community College,40500,61100,3
Michigan,associates,Macomb Community College,40900,61100,4
Michigan,associates,Kirtland Community College,41700,61000,0
Michigan,associates,Washtenaw Community College,40000,60700,5
Michigan,associates,Kellogg Community College,42100,60300,0
Michigan,associates,Oakland Community College,39400,59900,3
Michigan,associates,Mott Community College,41800,59700,8
Michigan,associates,Monroe County Community College,39300,59300,4
Michigan,associates,Grand Rapids Community College,39700,59100,3
Michigan,associates,Lansing Community College,41000,58500,9
Michigan,associates,Kalamazoo Valley Community College,39500,58400,5
Michigan,associates,Cleary University,41000,58200,0
Michigan,associates,West Shore Community College,37500,57600,1
Michigan,associates,Lake Michigan College,40200,57500,4
Michigan,associates,Muskegon Community College,40000,57000,2
Michigan,associates,Southwestern Michigan College,39000,56900,2
Michigan,associates,Bay de Noc Community College,37000,56600,3
Michigan,associates,North Central Michigan College,36600,56400,8
Michigan,associates,Montcalm Community College,37100,55800,1
Michigan,associates,Glen Oaks Community College,36700,55400,1
Michigan,associates,Delta College,38300,54800,3
Michigan,associates,Mid Michigan Community College,36800,54400,1
Michigan,associates,Alpena Community College,37300,54400,7
Michigan,associates,Wayne County Community College District,38500,54200,6
Michigan,associates,Baker College,38800,54000,8
Michigan,associates,Lake Superior State University,36300,53600,14
Michigan,associates,Northern Michigan University,36800,53400,11
Michigan,associates,Gogebic Community College,35100,52800,4
Michigan,associates,Northwestern Michigan College,36300,52700,6
Michigan,associates,Cornerstone University,34200,51200,1
Michigan,associates,Davenport University,36100,51200,7
Michigan,associates,Great Lakes Christian College,33200,50600,0
Minnesota,bachelors,Carleton College,58800,109900,45
Minnesota,bachelors,Saint Johns University,59400,108400,25
Minnesota,bachelors,University of St Thomas (Minnesota),57500,106400,20
Minnesota,bachelors,University of Minnesota-Twin Cities,57200,104000,30
Minnesota,bachelors,St Olaf College,54100,101900,30
Minnesota,bachelors,Macalester College,53600,100400,31
Minnesota,bachelors,Gustavus Adolphus College,51200,96800,22
Minnesota,bachelors,Dunwoody College of Technology,53400,96600,24
Minnesota,bachelors,University of Minnesota-Duluth,53200,95700,30
Minnesota,bachelors,Saint Mary's University of Minnesota,53000,93700,5
Minnesota,bachelors,Saint Cloud State University,51600,91600,15
Minnesota,bachelors,Augsburg University,50500,91000,11
Minnesota,bachelors,Minnesota State University-Mankato,51600,90900,13
Minnesota,bachelors,Hamline University,48100,90400,5
Minnesota,bachelors,College of Saint Benedict,49100,88600,18
Minnesota,bachelors,Concordia University-Saint Paul,49200,86800,5
Minnesota,bachelors,Winona State University,49700,86800,10
Minnesota,bachelors,The College of Saint Scholastica,51200,86800,12
Minnesota,bachelors,University of Minnesota-Crookston,49200,86400,4
Minnesota,bachelors,Metropolitan State University,50200,85900,11
Minnesota,bachelors,Bethel University (Minnesota),51000,85700,9
Minnesota,bachelors,University of Minnesota-Morris,46100,85300,27
Minnesota,bachelors,Concordia College at Moorhead,46800,85200,21
Minnesota,bachelors,Minneapolis College of Art and Design,47400,84700,0
Minnesota,bachelors,St Catherine University,48800,82600,2
Minnesota,bachelors,Minnesota State University Moorhead,44700,81600,9
Minnesota,bachelors,Bemidji State University,46600,81500,7
Minnesota,bachelors,Southwest Minnesota State University,44900,78900,6
Minnesota,bachelors,University of Northwestern-St Paul,44200,75500,9
Minnesota,bachelors,Crown College,42600,74400,3
Minnesota,bachelors,North Central University,39100,69400,1
Minnesota,bachelors,Martin Luther College,35200,64000,0
Minnesota,associates,Dunwoody College of Technology,50500,73500,24
Minnesota,associates,St Catherine University,54100,72200,2
Minnesota,associates,Herzing University-Minneapolis,47600,68300,1
Minnesota,associates,Normandale Community College,44700,66700,7
Minnesota,associates,Minnesota State University-Mankato,47200,66100,13
Minnesota,associates,Inver Hills Community College,44400,65300,5
Minnesota,associates,Saint Cloud State University,43300,65100,15
Minnesota,associates,North Hennepin Community College,45200,64200,9
Minnesota,associates,Anoka-Ramsey Community College,43600,63900,7
Minnesota,associates,Saint Paul College,43600,63700,5
Minnesota,associates,Hibbing Community College,44800,63100,4
Minnesota,associates,St Cloud Technical and Community College,43300,62700,3
Minnesota,associates,Anoka Technical College,44600,62500,0
Minnesota,associates,Lake Superior College,43400,62400,2
Minnesota,associates,Southwest Minnesota State University,40500,62400,6
Minnesota,associates,Minnesota State College Southeast,42500,62200,3
Minnesota,associates,Dakota County Technical College,44100,62100,6
Minnesota,associates,Alexandria Technical & Community College,40900,61700,3
Minnesota,associates,Minneapolis Community and Technical College,43100,61700,13
Minnesota,associates,Century College,43600,61700,5
Minnesota,associates,South Central College,40700,61500,5
Minnesota,associates,Bemidji State University,41800,61400,7
Minnesota,associates,Minnesota West Community and Technical College,40100,61100,1
Minnesota,associates,Hennepin Technical College,43800,61000,8
Minnesota,associates,Minnesota State Community and Technical College,41900,60000,5
Minnesota,associates,Itasca Community College,39000,59400,14
Minnesota,associates,Northland Community and Technical College,40200,59200,2
Minnesota,associates,Minnesota State University Moorhead,40200,59100,9
Minnesota,associates,Rochester Community and Technical College,41600,59000,2
Minnesota,associates,Riverland Community College,40400,58900,2
Minnesota,associates,Central Lakes College-Brainerd,40100,58800,2
Minnesota,associates,Ridgewater College,40500,58600,2
Minnesota,associates,Winona State University,38800,58300,10
Minnesota,associates,Vermilion Community College,38400,57400,2
Minnesota,associates,Northwest Technical College,38500,56800,2
Minnesota,associates,University of Northwestern-St Paul,40000,55800,9
Minnesota,associates,Mesabi Range College,37100,55000,0
Mississippi,bachelors,Mississippi State University,51100,94100,27
Mississippi,bachelors,University of Mississippi,48500,89100,12
Mississippi,bachelors,Millsaps College,49300,88700,24
Mississippi,bachelors,University of Southern Mississippi,45100,83900,11
Mississippi,bachelors,Mississippi College,45200,79500,20
Mississippi,bachelors,Jackson State University,41700,74600,16
Mississippi,bachelors,Belhaven University,41200,74300,2
Mississippi,bachelors,Delta State University,40800,74200,5
Mississippi,bachelors,William Carey University,41100,71800,6
Mississippi,bachelors,Alcorn State University,40900,69500,19
Mississippi,bachelors,Mississippi University for Women,39500,69500,2
Mississippi,bachelors,Tougaloo College,36900,66400,18
Mississippi,bachelors,Rust College,34800,62400,32
Mississippi,bachelors,Mississippi Valley State University,32500,61900,11
Mississippi,associates,Mississippi University for Women,49900,71600,2
Mississippi,associates,Alcorn State University,50800,70900,19
Mississippi,associates,Pearl River Community College,41500,60700,1
Mississippi,associates,Southwest Mississippi Community College,38800,59700,2
Mississippi,associates,Mississippi Gulf Coast Community College,38300,58500,9
Mississippi,associates,Northeast Mississippi Community College,39300,57400,2
Mississippi,associates,Meridian Community College,39400,55500,1
Mississippi,associates,Itawamba Community College,36100,55300,7
Mississippi,associates,Northwest Mississippi Community College,37500,55100,2
Mississippi,associates,Hinds Community College,36700,55000,4
Mississippi,associates,Holmes Community College,36200,53100,7
Mississippi,associates,Mississippi Delta Community College,36300,53000,5
Mississippi,associates,Copiah-Lincoln Community College,36800,52800,17
Mississippi,associates,East Central Community College,34100,51300,1
Mississippi,associates,Jones County Junior College,34700,50500,3
Mississippi,associates,East Mississippi Community College,32800,48700,7
Missouri,bachelors,Missouri University of Science and Technology,67300,122600,80
Missouri,bachelors,Washington University in St Louis,64800,114900,30
Missouri,bachelors,University of Missouri-Columbia,52300,98600,17
Missouri,bachelors,Saint Louis University,54200,95300,13
Missouri,bachelors,Barnes-Jewish College Goldfarb School of Nursing,55000,95200,0
Missouri,bachelors,William Jewell College,51400,94500,12
Missouri,bachelors,Rockhurst University,54000,92500,11
Missouri,bachelors,Westminster College (Missouri),49400,91600,25
Missouri,bachelors,University of Missouri-Kansas City,50800,89600,24
Missouri,bachelors,University of Missouri-St Louis,48700,87500,13
Missouri,bachelors,Missouri State University-Springfield,45900,86800,9
Missouri,bachelors,Truman State University,47900,85800,16
Missouri,bachelors,Northwest Missouri State University,46900,85100,26
Missouri,bachelors,Park University,48500,85000,7
Missouri,bachelors,Webster University,46500,83500,2
Missouri,bachelors,University of Central Missouri,46900,83300,45
Missouri,bachelors,Avila University,45900,81200,3
Missouri,bachelors,Maryville University of Saint Louis,46800,80100,2
Missouri,bachelors,Drury University,42600,79400,12
Missouri,bachelors,Southeast Missouri State University,43700,79100,9
Missouri,bachelors,Lindenwood University,45100,78500,9
Missouri,bachelors,Kansas City Art Institute,42500,77700,0
Missouri,bachelors,Missouri Western State University,43400,77700,14
Missouri,bachelors,Stephens College,42800,77200,6
Missouri,bachelors,Columbia College (Missouri),44100,76600,2
Missouri,bachelors,Missouri Southern State University,43600,76500,9
Missouri,bachelors,Central Methodist University-College of Liberal Arts and Sciences,42700,76100,16
Missouri,bachelors,Fontbonne University,43500,75600,7
Missouri,bachelors,Culver-Stockton College,41500,75500,7
Missouri,bachelors,Missouri Baptist University,42300,75200,3
Missouri,bachelors,Evangel University,41200,73300,6
Missouri,bachelors,Southwest Baptist University,41900,72600,4
Missouri,bachelors,Lincoln University (Missouri),38800,71500,7
Missouri,bachelors,College of the Ozarks,39200,71100,8
Missouri,bachelors,William Woods University,39800,70600,2
Missouri,bachelors,Missouri Valley College,38900,70300,9
Missouri,bachelors,Hannibal-LaGrange University,38100,69400,4
Missouri,bachelors,Harris-Stowe State University,37600,68100,4
Missouri,bachelors,Calvary University,37800,68000,0
Missouri,bachelors,Saint Louis Christian College,37500,67900,0
Missouri,bachelors,Ozark Christian College,35600,63700,0
Missouri,bachelors,Baptist Bible College,33400,60900,0
Missouri,associates,Park University,49800,70600,7
Missouri,associates,Ranken Technical College,47800,70400,3
Missouri,associates,Cox College,45500,66500,0
Missouri,associates,Lincoln University (Missouri),46500,66000,7
Missouri,associates,Missouri Southern State University,43900,63800,9
Missouri,associates,Saint Louis University,42900,62200,13
Missouri,associates,Metropolitan Community College-Kansas City,40300,61200,3
Missouri,associates,State Technical College of Missouri,40100,61200,8
Missouri,associates,Southeast Missouri State University,39500,61100,9
Missouri,associates,Columbia College (Missouri),38600,60500,2
Missouri,associates,Jefferson College,39200,60300,3
Missouri,associates,Saint Louis Community College,39500,60200,4
Missouri,associates,St Charles Community College,40200,60100,11
Missouri,associates,North Central Missouri College,41200,59700,0
Missouri,associates,East Central College,38100,58400,1
Missouri,associates,Missouri Western State University,39500,58200,14
Missouri,associates,Three Rivers College,36600,57000,2
Missouri,associates,Crowder College,38100,55800,2
Missouri,associates,Mineral Area College,36200,54900,1
Missouri,associates,State Fair Community College,38800,54600,3
Missouri,associates,Moberly Area Community College,34100,52900,4
Missouri,associates,Ozarks Technical Community College,36000,50900,6
Missouri,associates,Drury University,31600,46600,12
Montana,bachelors,Montana Tech of the University of Montana,61200,112600,61
Montana,bachelors,Montana State University,53700,96200,31
Montana,bachelors,Carroll College,48200,91400,25
Montana,bachelors,The University of Montana,46500,87800,8
Montana,bachelors,Rocky Mountain College,46000,82900,12
Montana,bachelors,University of Providence,44700,81900,16
Montana,bachelors,Montana State University-Billings,43300,77700,5
Montana,bachelors,Montana State University-Northern,43400,75400,1
