state_name,college_name,college_type,roi,total_cost,grad_rate,yrs2grad,financial_aid,loan_amt,perc_grant
MAINE,Thomas College(Private),private,178000,148000,45,4,0.0,N/A,N/A
MAINE,University of Southern Maine(In-State),instate,177000,91900,34,5,0.0,N/A,N/A
MAINE,University of Southern Maine(Out-of-State),outofstate,132000,136000,34,5,0.0,N/A,N/A
MAINE,University of Maine at Fort Kent(In-State),instate,118000,75600,35,5,0.0,N/A,N/A
MAINE,University of Maine at Fort Kent(Out-of-State),outofstate,102000,92400,35,5,0.0,N/A,N/A
MAINE,University of Maine at Farmington(In-State),instate,57200,86300,56,4,0.0,N/A,N/A
MAINE,University of Maine at Farmington(Out-of-State),outofstate,21400,122000,56,4,0.0,N/A,N/A
MAINE,University of Maine at Presque Isle(In-State),instate,-11400,74300,38,5,0.0,N/A,N/A
MAINE,University of Maine at Machias(In-State),instate,-23300,76500,29,5,0.0,N/A,N/A
MAINE,University of Maine at Presque Isle(Out-of-State),outofstate,-31600,94400,38,5,0.0,N/A,N/A
MAINE,University of Maine at Machias(Out-of-State),outofstate,-70700,124000,29,5,0.0,N/A,N/A
MAINE,Unity College(Private),private,-82100,151000,58,4,0.0,N/A,N/A
MAINE,Maine College of Art(Private),private,-163600,184000,57,4,0.0,N/A,N/A
MAINE,University of Maine at Augusta(In-State),instate,N/A,N/A,12,5,0.0,N/A,N/A
MAINE,University of Maine at Augusta(Out-of-State),outofstate,N/A,N/A,12,5,0.0,N/A,N/A
MARYLAND,United States Naval Academy(Service Academy),service academy,1004000,0,86,4,1.0,N/A,N/A
MARYLAND,Capitol Technology University(Private),private,706000,144000,51,5,1.0,32000,43
MARYLAND,Johns Hopkins University(Private),private,704000,258000,92,4,1.0,26400,13
MARYLAND,University of Maryland-College Park(In-State),instate,614000,99300,86,4,1.0,32400,14
MARYLAND,Loyola University Maryland(Private),private,593000,244000,83,4,1.0,35800,16
MARYLAND,University of Maryland-Baltimore County(In-State),instate,537000,103000,64,5,1.0,27700,23
MARYLAND,University of Maryland-College Park(Out-of-State),outofstate,532000,182000,86,4,1.0,32400,14
MARYLAND,Washington Adventist University(Private),private,488000,131000,38,5,1.0,25000,26
MARYLAND,University of Maryland-Baltimore County(Out-of-State),outofstate,487000,153000,64,5,1.0,27700,23
MARYLAND,Stevenson University(Private),private,379000,186000,53,4,1.0,32600,35
MARYLAND,Bowie State University(In-State),instate,372000,84300,37,5,1.0,26500,56
MARYLAND,Notre Dame of Maryland University(Private),private,372000,189000,50,4,1.0,31700,47
MARYLAND,Towson University(In-State),instate,358000,96900,71,5,1.0,28400,26
MARYLAND,St John's College(Private),private,344000,245000,76,4,1.0,24200,10
MARYLAND,St Mary's College of Maryland(In-State),instate,331000,116000,73,4,1.0,24000,21
MARYLAND,Bowie State University(Out-of-State),outofstate,330000,126000,37,5,1.0,26500,56
MARYLAND,Salisbury University(In-State),instate,319000,94400,69,4,1.0,26800,21
MARYLAND,Towson University(Out-of-State),outofstate,312000,144000,71,5,1.0,28400,26
MARYLAND,Washington College(Private),private,287000,227000,73,4,1.0,30700,20
MARYLAND,McDaniel College(Private),private,286000,205000,68,4,1.0,32900,32
MARYLAND,Morgan State University(In-State),instate,286000,93500,32,5,1.0,27200,57
MARYLAND,Salisbury University(Out-of-State),outofstate,285000,128000,69,4,1.0,26800,21
MARYLAND,Frostburg State University(In-State),instate,274000,81500,47,5,1.0,28700,43
MARYLAND,Mount St Mary's University(Private),private,273000,206000,71,4,1.0,39400,25
MARYLAND,St Mary's College of Maryland(Out-of-State),outofstate,272000,175000,73,4,1.0,24000,21
MARYLAND,University of Maryland Eastern Shore(In-State),instate,267000,87500,36,5,1.0,26100,62
MARYLAND,Hood College(Private),private,263000,203000,65,4,1.0,33600,32
MARYLAND,Morgan State University(Out-of-State),outofstate,248000,132000,32,5,1.0,27200,57
MARYLAND,University of Maryland Eastern Shore(Out-of-State),outofstate,231000,123000,36,5,1.0,26100,62
MARYLAND,Frostburg State University(Out-of-State),outofstate,227000,128000,47,5,1.0,28700,43
MARYLAND,Goucher College(Private),private,218000,225000,62,4,1.0,26600,23
MARYLAND,Coppin State University(In-State),instate,216000,81800,17,5,1.0,23600,69
MARYLAND,Coppin State University(Out-of-State),outofstate,195000,103000,17,5,1.0,23600,69
MARYLAND,Maryland Institute College of Art(Private),private,132000,232000,73,4,1.0,36200,18
MARYLAND,University of Maryland-University College(In-State),instate,N/A,N/A,10,5,1.0,24700,49
MARYLAND,University of Maryland-University College(Out-of-State),outofstate,N/A,N/A,10,5,1.0,24700,49
MARYLAND,University of Baltimore(Out-of-State),outofstate,N/A,N/A,36,5,1.0,22200,47
MARYLAND,University of Baltimore(In-State),instate,N/A,N/A,36,5,1.0,22200,47
MARYLAND,United States Naval Academy(Service Academy),service academy,1004000,0,86,4,0.0,N/A,N/A
MARYLAND,Capitol Technology University(Private),private,651000,144000,51,5,0.0,N/A,N/A
MARYLAND,University of Maryland-College Park(In-State),instate,577000,99300,86,4,0.0,N/A,N/A
MARYLAND,Johns Hopkins University(Private),private,552000,258000,92,4,0.0,N/A,N/A
MARYLAND,University of Maryland-Baltimore County(In-State),instate,501000,103000,64,5,0.0,N/A,N/A
MARYLAND,University of Maryland-College Park(Out-of-State),outofstate,495000,182000,86,4,0.0,N/A,N/A
MARYLAND,Loyola University Maryland(Private),private,486000,244000,83,4,0.0,N/A,N/A
MARYLAND,University of Maryland-Baltimore County(Out-of-State),outofstate,451000,153000,64,5,0.0,N/A,N/A
MARYLAND,Washington Adventist University(Private),private,442000,131000,38,5,0.0,N/A,N/A
MARYLAND,Bowie State University(In-State),instate,339000,84300,37,5,0.0,N/A,N/A
MARYLAND,Towson University(In-State),instate,327000,96900,71,5,0.0,N/A,N/A
MARYLAND,Stevenson University(Private),private,305000,186000,53,4,0.0,N/A,N/A
MARYLAND,Bowie State University(Out-of-State),outofstate,297000,126000,37,5,0.0,N/A,N/A
MARYLAND,Salisbury University(In-State),instate,297000,94400,69,4,0.0,N/A,N/A
MARYLAND,St Mary's College of Maryland(In-State),instate,296000,116000,73,4,0.0,N/A,N/A
MARYLAND,Towson University(Out-of-State),outofstate,280000,144000,71,5,0.0,N/A,N/A
MARYLAND,Notre Dame of Maryland University(Private),private,273000,189000,50,4,0.0,N/A,N/A
MARYLAND,Salisbury University(Out-of-State),outofstate,264000,128000,69,4,0.0,N/A,N/A
MARYLAND,Morgan State University(In-State),instate,253000,93500,32,5,0.0,N/A,N/A
MARYLAND,Frostburg State University(In-State),instate,245000,81500,47,5,0.0,N/A,N/A
MARYLAND,St Mary's College of Maryland(Out-of-State),outofstate,238000,175000,73,4,0.0,N/A,N/A
MARYLAND,University of Maryland Eastern Shore(In-State),instate,237000,87500,36,5,0.0,N/A,N/A
MARYLAND,St John's College(Private),private,226000,245000,76,4,0.0,N/A,N/A
MARYLAND,Morgan State University(Out-of-State),outofstate,215000,132000,32,5,0.0,N/A,N/A
MARYLAND,University of Maryland Eastern Shore(Out-of-State),outofstate,201000,123000,36,5,0.0,N/A,N/A
MARYLAND,Frostburg State University(Out-of-State),outofstate,198000,128000,47,5,0.0,N/A,N/A
MARYLAND,Mount St Mary's University(Private),private,187000,206000,71,4,0.0,N/A,N/A
MARYLAND,Washington College(Private),private,185000,227000,73,4,0.0,N/A,N/A
MARYLAND,Coppin State University(In-State),instate,178000,81800,17,5,0.0,N/A,N/A
MARYLAND,McDaniel College(Private),private,172000,205000,68,4,0.0,N/A,N/A
MARYLAND,Hood College(Private),private,161000,203000,65,4,0.0,N/A,N/A
MARYLAND,Coppin State University(Out-of-State),outofstate,157000,103000,17,5,0.0,N/A,N/A
MARYLAND,Goucher College(Private),private,120000,225000,62,4,0.0,N/A,N/A
MARYLAND,Maryland Institute College of Art(Private),private,64700,232000,73,4,0.0,N/A,N/A
MARYLAND,University of Maryland-University College(In-State),instate,N/A,N/A,10,5,0.0,N/A,N/A
MARYLAND,University of Maryland-University College(Out-of-State),outofstate,N/A,N/A,10,5,0.0,N/A,N/A
MARYLAND,University of Baltimore(Out-of-State),outofstate,N/A,N/A,36,5,0.0,N/A,N/A
MARYLAND,University of Baltimore(In-State),instate,N/A,N/A,36,5,0.0,N/A,N/A
MASSACHUSETTS,Massachusetts Institute of Technology(Private),private,1182000,249000,93,4,1.0,30200,15
MASSACHUSETTS,Harvard University(Private),private,952000,254000,97,4,1.0,27400,16
MASSACHUSETTS,Babson College(Private),private,941000,254000,91,4,1.0,32100,14
MASSACHUSETTS,Worcester Polytechnic Institute(Private),private,858000,242000,86,4,1.0,44400,14
MASSACHUSETTS,Massachusetts Maritime Academy(In-State),instate,825000,92200,76,4,1.0,30700,18
MASSACHUSETTS,Massachusetts Maritime Academy(Out-of-State),outofstate,763000,155000,76,4,1.0,30700,18
MASSACHUSETTS,Williams College(Private),private,752000,261000,94,4,1.0,19800,22
MASSACHUSETTS,Bentley University(Private),private,699000,240000,89,4,1.0,34200,12
MASSACHUSETTS,Boston College(Private),private,672000,257000,93,4,1.0,16100,12
MASSACHUSETTS,MCPHS University(Private),private,626000,196000,78,4,1.0,60300,33
MASSACHUSETTS,Tufts University(Private),private,616000,258000,92,4,1.0,28700,10
MASSACHUSETTS,University of Massachusetts-Lowell(In-State),instate,609000,108000,56,5,1.0,28900,25
MASSACHUSETTS,Amherst College(Private),private,596000,261000,93,4,1.0,27900,21
MASSACHUSETTS,Wentworth Institute of Technology(Private),private,588000,200000,65,4,1.0,40600,25
MASSACHUSETTS,College of the Holy Cross(Private),private,587000,243000,92,4,1.0,25700,15
MASSACHUSETTS,Northeastern University(Private),private,585000,247000,86,5,1.0,25000,14
MASSACHUSETTS,Boston University(Private),private,558000,259000,87,4,1.0,38600,13
MASSACHUSETTS,University of Massachusetts-Lowell(Out-of-State),outofstate,547000,169000,56,5,1.0,28900,25
MASSACHUSETTS,Brandeis University(Private),private,537000,258000,90,4,1.0,25800,16
MASSACHUSETTS,Wellesley College(Private),private,475000,250000,91,4,1.0,18500,20
MASSACHUSETTS,Stonehill College(Private),private,468000,220000,80,4,1.0,32800,19
MASSACHUSETTS,University of Massachusetts-Amherst(In-State),instate,468000,110000,76,4,1.0,30600,19
MASSACHUSETTS,Eastern Nazarene College(Private),private,421000,165000,46,4,1.0,29900,48
MASSACHUSETTS,Western New England University(Private),private,406000,200000,62,4,1.0,41100,28
MASSACHUSETTS,University of Massachusetts-Amherst(Out-of-State),outofstate,405000,174000,76,4,1.0,30600,19
MASSACHUSETTS,Merrimack College(Private),private,389000,210000,73,4,1.0,41100,19
MASSACHUSETTS,University of Massachusetts-Dartmouth(In-State),instate,385000,107000,48,5,1.0,27300,44
MASSACHUSETTS,Simmons College(Private),private,365000,219000,74,4,1.0,35700,35
MASSACHUSETTS,Assumption College(Private),private,364000,199000,74,4,1.0,37600,20
MASSACHUSETTS,Nichols College(Private),private,361000,193000,41,4,1.0,35000,33
MASSACHUSETTS,Framingham State University(In-State),instate,338000,94800,55,5,1.0,26700,38
MASSACHUSETTS,University of Massachusetts-Dartmouth(Out-of-State),outofstate,332000,160000,48,5,1.0,27300,44
MASSACHUSETTS,Emmanuel College (Massachusetts)(Private),private,329000,213000,67,4,1.0,34100,28
MASSACHUSETTS,Framingham State University(Out-of-State),outofstate,314000,119000,55,5,1.0,26700,38
MASSACHUSETTS,Fitchburg State University(In-State),instate,307000,87100,54,5,1.0,28700,38
MASSACHUSETTS,Suffolk University(Private),private,301000,207000,59,4,1.0,36500,32
MASSACHUSETTS,Worcester State University(In-State),instate,299000,95900,56,5,1.0,28200,30
MASSACHUSETTS,Pine Manor College(Private),private,296000,171000,29,4,1.0,28300,70
MASSACHUSETTS,Smith College(Private),private,296000,254000,89,4,1.0,18600,19
MASSACHUSETTS,American International College(Private),private,291000,189000,44,4,1.0,30900,54
MASSACHUSETTS,Massachusetts College of Art and Design(In-State),instate,287000,112000,72,4,1.0,35900,31
MASSACHUSETTS,Fitchburg State University(Out-of-State),outofstate,282000,111000,54,5,1.0,28700,38
MASSACHUSETTS,College of Our Lady of the Elms(Private),private,281000,187000,64,4,1.0,31800,46
MASSACHUSETTS,Curry College(Private),private,279000,212000,47,4,1.0,41300,35
MASSACHUSETTS,Worcester State University(Out-of-State),outofstate,275000,120000,56,5,1.0,28200,30
MASSACHUSETTS,Mount Holyoke College(Private),private,264000,232000,84,4,1.0,22400,16
MASSACHUSETTS,Bridgewater State University(In-State),instate,262000,95700,59,5,1.0,28700,31
MASSACHUSETTS,Salem State University(In-State),instate,251000,95000,52,5,1.0,30800,41
MASSACHUSETTS,Clark University(Private),private,246000,204000,75,4,1.0,30300,23
MASSACHUSETTS,Regis College(Private),private,246000,215000,54,5,1.0,34300,41
MASSACHUSETTS,Westfield State University(In-State),instate,245000,88500,66,4,1.0,25600,34
MASSACHUSETTS,Fisher College(Private),private,242000,194000,34,4,1.0,27600,64
MASSACHUSETTS,Bridgewater State University(Out-of-State),outofstate,238000,120000,59,5,1.0,28700,31
MASSACHUSETTS,Wheaton College (Massachusetts)(Private),private,236000,244000,79,4,1.0,28400,24
MASSACHUSETTS,Becker College(Private),private,230000,201000,35,4,1.0,44600,39
MASSACHUSETTS,Emerson College(Private),private,228000,232000,80,4,1.0,48200,17
MASSACHUSETTS,Salem State University(Out-of-State),outofstate,226000,120000,52,5,1.0,30800,41
MASSACHUSETTS,Westfield State University(Out-of-State),outofstate,220000,113000,66,4,1.0,25600,34
MASSACHUSETTS,Massachusetts College of Art and Design(Out-of-State),outofstate,210000,189000,72,4,1.0,35900,31
MASSACHUSETTS,Lesley University(Private),private,209000,180000,55,4,1.0,43400,24
MASSACHUSETTS,Endicott College(Private),private,202000,189000,80,4,1.0,47000,15
MASSACHUSETTS,Gordon College(Private),private,178000,188000,70,4,1.0,29200,25
MASSACHUSETTS,Springfield College(Private),private,160000,194000,70,4,1.0,37300,25
MASSACHUSETTS,Anna Maria College(Private),private,159000,205000,39,4,1.0,40700,50
MASSACHUSETTS,Lasell College(Private),private,158000,193000,51,4,1.0,35100,34
MASSACHUSETTS,Newbury College(Private),private,150000,190000,42,4,1.0,24600,62
MASSACHUSETTS,Hampshire College(Private),private,126000,251000,65,4,1.0,25500,29
MASSACHUSETTS,Massachusetts College of Liberal Arts(In-State),instate,125000,90300,53,4,1.0,22400,45
MASSACHUSETTS,Berklee College of Music(Private),private,109000,241000,61,4,1.0,54900,14
MASSACHUSETTS,Massachusetts College of Liberal Arts(Out-of-State),outofstate,88900,126000,53,4,1.0,22400,45
MASSACHUSETTS,Bay Path University(Private),private,83600,186000,61,4,1.0,32100,58
MASSACHUSETTS,Mount Ida College(Private),private,57300,189000,43,4,1.0,38600,42
MASSACHUSETTS,Montserrat College of Art(Private),private,-50600,169000,56,4,1.0,39300,40
MASSACHUSETTS,Wheelock College(Private),private,-59000,201000,61,4,1.0,38300,46
MASSACHUSETTS,Boston Architectural College(Private),private,N/A,N/A,17,6,1.0,23300,8
MASSACHUSETTS,Cambridge College(Private),private,N/A,N/A,0,,1.0,38000,38
MASSACHUSETTS,University of Massachusetts-Boston(In-State),instate,N/A,N/A,45,5,1.0,21500,46
MASSACHUSETTS,University of Massachusetts-Boston(Out-of-State),outofstate,N/A,N/A,45,5,1.0,21500,46
MASSACHUSETTS,Massachusetts Institute of Technology(Private),private,1015000,249000,93,4,0.0,N/A,N/A
MASSACHUSETTS,Babson College(Private),private,793000,254000,91,4,0.0,N/A,N/A
MASSACHUSETTS,Massachusetts Maritime Academy(In-State),instate,783000,92200,76,4,0.0,N/A,N/A
MASSACHUSETTS,Worcester Polytechnic Institute(Private),private,777000,242000,86,4,0.0,N/A,N/A
MASSACHUSETTS,Harvard University(Private),private,760000,254000,97,4,0.0,N/A,N/A
MASSACHUSETTS,Massachusetts Maritime Academy(Out-of-State),outofstate,721000,155000,76,4,0.0,N/A,N/A
MASSACHUSETTS,Bentley University(Private),private,598000,240000,89,4,0.0,N/A,N/A
MASSACHUSETTS,MCPHS University(Private),private,583000,196000,78,4,0.0,N/A,N/A
MASSACHUSETTS,University of Massachusetts-Lowell(In-State),instate,573000,108000,56,5,0.0,N/A,N/A
MASSACHUSETTS,Williams College(Private),private,559000,261000,94,4,0.0,N/A,N/A
MASSACHUSETTS,Wentworth Institute of Technology(Private),private,535000,200000,65,4,0.0,N/A,N/A
MASSACHUSETTS,Boston College(Private),private,519000,257000,93,4,0.0,N/A,N/A
MASSACHUSETTS,University of Massachusetts-Lowell(Out-of-State),outofstate,512000,169000,56,5,0.0,N/A,N/A
MASSACHUSETTS,Tufts University(Private),private,465000,258000,92,4,0.0,N/A,N/A
MASSACHUSETTS,Northeastern University(Private),private,454000,247000,86,5,0.0,N/A,N/A
MASSACHUSETTS,College of the Holy Cross(Private),private,449000,243000,92,4,0.0,N/A,N/A
MASSACHUSETTS,University of Massachusetts-Amherst(In-State),instate,434000,110000,76,4,0.0,N/A,N/A
MASSACHUSETTS,Boston University(Private),private,421000,259000,87,4,0.0,N/A,N/A
MASSACHUSETTS,Amherst College(Private),private,406000,261000,93,4,0.0,N/A,N/A
MASSACHUSETTS,Brandeis University(Private),private,402000,258000,90,4,0.0,N/A,N/A
MASSACHUSETTS,Stonehill College(Private),private,373000,220000,80,4,0.0,N/A,N/A
MASSACHUSETTS,University of Massachusetts-Amherst(Out-of-State),outofstate,370000,174000,76,4,0.0,N/A,N/A
MASSACHUSETTS,University of Massachusetts-Dartmouth(In-State),instate,351000,107000,48,5,0.0,N/A,N/A
MASSACHUSETTS,Eastern Nazarene College(Private),private,334000,165000,46,4,0.0,N/A,N/A
MASSACHUSETTS,Western New England University(Private),private,329000,200000,62,4,0.0,N/A,N/A
MASSACHUSETTS,Framingham State University(In-State),instate,314000,94800,55,5,0.0,N/A,N/A
MASSACHUSETTS,Merrimack College(Private),private,313000,210000,73,4,0.0,N/A,N/A
MASSACHUSETTS,Wellesley College(Private),private,302000,250000,91,4,0.0,N/A,N/A
MASSACHUSETTS,University of Massachusetts-Dartmouth(Out-of-State),outofstate,298000,160000,48,5,0.0,N/A,N/A
MASSACHUSETTS,Framingham State University(Out-of-State),outofstate,290000,119000,55,5,0.0,N/A,N/A
MASSACHUSETTS,Nichols College(Private),private,287000,193000,41,4,0.0,N/A,N/A
MASSACHUSETTS,Assumption College(Private),private,284000,199000,74,4,0.0,N/A,N/A
MASSACHUSETTS,Fitchburg State University(In-State),instate,284000,87100,54,5,0.0,N/A,N/A
MASSACHUSETTS,Worcester State University(In-State),instate,280000,95900,56,5,0.0,N/A,N/A
MASSACHUSETTS,Simmons College(Private),private,265000,219000,74,4,0.0,N/A,N/A
MASSACHUSETTS,Fitchburg State University(Out-of-State),outofstate,260000,111000,54,5,0.0,N/A,N/A
MASSACHUSETTS,Worcester State University(Out-of-State),outofstate,256000,120000,56,5,0.0,N/A,N/A
MASSACHUSETTS,Massachusetts College of Art and Design(In-State),instate,250000,112000,72,4,0.0,N/A,N/A
MASSACHUSETTS,Emmanuel College (Massachusetts)(Private),private,245000,213000,67,4,0.0,N/A,N/A
MASSACHUSETTS,Bridgewater State University(In-State),instate,240000,95700,59,5,0.0,N/A,N/A
MASSACHUSETTS,Suffolk University(Private),private,227000,207000,59,4,0.0,N/A,N/A
